Tweet,Label,clean_tweet
"#jujur orang cerdas dan pintar pilih orang imam dan mampu memimpin ..bisa sholat...bisa ngaji..santun, sopan..tidak seperti babi kafir ahok",HS,jujur orang cerdas dan pintar pilih orang imam dan mampu pimpin bisa sholat bisa ngaji santun sopan tidak pei babi kafir ahok
Teman Ahok emank TAI. apalagi pemimpinnya kek BABI! @temanahok,HS,teman ahok emank tai apalagi pimpin kek babi
"Mana para babi ahok yg ngejek onta, biar di injek2 ama onta",HS,mana para babi ahok yg ngejek onta biar di injek ama onta
@gotcancer2 bukannya stigma babi itu milik tuhan elu si ahok kafir,HS,bukan stigma babi itu milik tuhan elu si ahok kafir
Kampungan ya pendukung AHY https:\/\/t.co\/GmezpOYLsY,HS,kampung ya dukung ahy
"@Ananda_harahaP udah lu jgn panik gitu. ahok si kutil babi bakal tumbang kok di putaran kedua. teruskan cuapcuap mu di sosmed, gak ngaruh.",HS,udah lu jgn panik gitu ahok si kutil babi bakal tumbang kok di putar dua terus cuapcuap mu di sosmed gak ngaruh
"ahok tidak layak seperti manusia, dia lebih tepat seperti babi yg tidak punya akal pikiran dan jiwa manusiawi",HS,ahok tidak layak pei manusia dia lebih tepat pei babi yg tidak punya akal pikir dan jiwa manusiawi
@haloJakarta Ahok (BTP) Basuki Tai Babi,HS,ahok btp basuki tai babi
"RT @diyahaudya: @yusuf_dumdum Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.",HS,yg ada cacimaki nista agama tapi nyata tau poligami ngumpet apa mau digituin saya sih ogah
"@adichandramang2 @CummaRachel @korban_gusur iya , trump memang penista agama atau anti islam emang hubungannya dgn anis apa?",HS,iya trump memang nista agama atau anti islam emang hubung dgn anis apa
@adichandramang2\nAda aseng KOPLO pembela si PENISTA AGAMA yg durjana nyuruh org lain ngaji!,HS,aseng koplo bela si nista agama yg durjana nyuruh org lain ngaji
"@bayprio Itulah kebodohan para penista agama, sudah saatnya pilih pemimpin yg mengerjakan shalat 5 waktu",HS,itu bodoh para nista agama sudah saat pilih pimpin yg kerja shalat waktu
@iwanfals pilih Anis sandi doong..jgn pilih si penista agama pemecah NKRI,HS,pilih anis sandi doong jgn pilih si nista agama pecah nkri
"@posmetroinfo Emang terdakwa penista agama, salahnya dimana coba, kl yg biasa bikin hoax metrotipu aman2 aja tuh dewan peres",HS,emang dakwa nista agama salah mana coba kl yg biasa bikin hoax metrotipu aman aja tuh dewan peres
@RamadanMalka Pamor RK jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama...,HS,pamor rk jadi akan tak ada ainya jika parpol usung dukung nista agama
@RestySeterah si ahok pantasnya dinobatkan sbgai Babi ngepret,HS,si ahok pantas nobat sbgai babi ngepret
"@roninpribumi @dewanpers yg salah itu mereka menulis TERDAKWA PENISTA AGAMA,coba klo ditulis BAGINDA YANG MULIA pasti ga masalah..cuih..",HS,yg salah itu mereka tulis dakwa nista agama coba klo tulis baginda yang mulia pasti ga masalah cuih
Faktanya Cina2 parasit tuh ngotot belain si penista Agama @PradanaBhakti @IrianaPasirua @PutraSumedang18 @khoirulilham12 @ronavioleta,HS,fakta cina parasit tuh ngotot bain si nista agama
jokowi ratu adil apaan..??? dia ga ada keturunan darah biruadanya DARAH KOTOR cina babi..!!! https://t.co/JtwFRRdLF4,HS,jokowi ratu adil apa dia ga ada turun darah biruadanya darah kotor cina babi
RT @RestySeterah: Keren nih apps kawal TPS .. Yuk gabung buat pastikan cagub terdakwa penista Agama lebih cepat diantar kehabitatnya,HS,keren nih apps kawal tps yuk gabung buat pasti cagub dakwa nista agama lebih cepat antar habitat
"Kalau lo gak tau apa-apa ya jangan berkoar sembarangan dong, keliatan banget kalau lo itu beneran bego :)) #FuckYou",HS,kalau lo gak tau apa apa ya jangan koar sembarang dong liat banget kalau lo itu beneran bego fuckyou
@AHMADDHANIPRAST ahmad dhani yang terhormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis!!!!,HS,ahmad dhani yang hormat paling babi paling anjing aing kontol paling lonte tungu saat nya karier mu akan habis
"Kang @ridwankamil ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat Jabar. https://t.co/b2WetyvrbZ",HS,kang fakta hari ini paai dukung si nista agama sangat benci rakyat masuk rakyat jabar
"plis jangan sok kecantikan selalu pacarin artis2 yang lagi meletek, jijik gw liatnya",HS,plis jangan sok cantik selalu pacarin ais yang lagi letek jijik gw liat
"paling mau muntah liat lagak nya @AHMADDHANIPRAST, jadi orang sok iye banget hoek",HS,paling mau muntah liat lagak nya jadi orang sok iye banget hoek
@Metro_TV kalau boleh saya ngomong ingin saya katakan ahmad dhani monyet babi anjing. tapi itu tidak boleh,HS,kalau boleh saya ngomong ingin saya kata ahmad dhani monyet babi anjing tapi itu tidak boleh
"perempuan kaya lo mending mati aja deh, jelek aja, gausa sok jadi make up artist!",HS,perempuan kaya lo mending mati aja deh jelek aja gausa sok jadi make up aist
"ahmad dhani itu borok, sampah, babi, anjing. Saya adalah orang pertama yg sangat muak liat muka dhani dan saya berbangga.",HS,ahmad dhani itu borok sampah babi anjing saya adalah orang peama yg sangat muak liat muka dhani dan saya bangga
Lah emang sdh jelas2 si ahok terdakwa penista agama. Malu woy! https://t.co/2K0HlMpR9t,HS,lah emang sdh jelas si ahok dakwa nista agama malu woy
"Keputusan ERKA hari ini harus kita HORMATI, begitupun sebaliknya KAMI tidak akan memilih partai pendukung PENISTA AGAMA.",HS,putus erka hari ini harus kita hormat begitu balik kami tidak akan pilih paai dukung nista agama
Lupakan @ridwankamil biarkan karam dg kapal munafiknya. kita bangun jabar dg kapal yg bersih. Delete partai pendukung penista agama dari hati,HS,lupa biar karam dg kapal munafik kita bangun jabar dg kapal yg bersih delete paai dukung nista agama dari hati
Masalah dunia dan masalah nafsu ya kang @ridwankamil . Kata2 kok bersayap kayak burung hantu. https://t.co/mwClbkU4sT,HS,masalah dunia dan masalah nafsu ya kang kata kok sayap kayak burung hantu
Penista Agama menjadi Santri Kehormatan.Yang kasih ini ke ahok otaknya perlu direparasi.Demi Pulkada nama Santri yg baik kailan jual belikan,HS,nista agama jadi santri hormat yang kasih ini ke ahok otak perlu reparasi demi pulkada nama santri yg baik kail jual belikan
"Payah banget @ridwankamil maju Jabar1 pakai partai Nasdem pendukung penista agama, ente lagi butuh uang ya kang? Payah loe!!",HS,payah banget maju jabar pakai paai nasdem dukung nista agama ente lagi butuh uang ya kang payah loe
"polisi yg jadi imam sholat ini adalah seorang penista agama, bodoh, BERISLAM cuma ikut2an. COPOT KAPOLRES JAKBAR !! https://t.co/s2h2Ybrthm",HS,polisi yg jadi imam sholat ini adalah orang nista agama bodoh islam cuma ikut an copot kapolres jakbar
"RT @ferdyfrodoo: @bayprio Itulah kebodohan para penista agama, sudah saatnya pilih pemimpin yg mengerjakan shalat 5 waktu",HS,itu bodoh para nista agama sudah saat pilih pimpin yg kerja shalat waktu
"RT @Ra_Ria_Rana: GAK HABIS PIKIR???\n\nTINGGAL NUNGGU ADZAB ALLAH NIH NEGERI,,,, PEMIMPINNYA SDH DZALIM https://t.co/UmZK4bTyi4",HS,gak habis pikir n ntinggal nunggu adzab allah nih negeri pimpin sdh dzalim
"Sini lu, kami enggak mau kampung kami didatangi sama penista agama, https://t.co/1z3MtHs9ck",HS,sini lu kami enggak mau kampung kami datang sama nista agama
"SETUJU SAYA,KLAU AHOK DAPAT GELAR SANTRI KEHORMATAN.... TAPI SANTRI KEHORMATAN BABI.... https://t.co/uD16d7Gwhd",HS,tuju saya klau ahok dapat gelar santri hormat tapi santri hormat babi
Senang dong ada yg fans mati sampai lupa kalau dia bego banget https://t.co/ctJFC5a8Zz,HS,senang dong ada yg fans mati sampai lupa kalau dia bego banget
@AHMADDHANIPRAST LO TUH BABI ANJING. Mampus kalah jatuh miskin deh #bekasisah,HS,lo tuh babi anjing mampus kalah jatuh miskin deh bekasisah
@bayprio : Si AHOAK @basuki_btp CINA ANJING KAFIR PENISTA AGAMA ISLAM....!!!,HS,si ahoak cina anjing kafir nista agama islam
"@AHMADDHANIPRAST aku katakan anjing kpd ahmad dani, boleh....aku katakan babi kpd ahmad dhani, boleh...",HS,aku kata anjing kpd ahmad dan boleh aku kata babi kpd ahmad dhani boleh
"@Bisniscom haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot",HS,haha maki untuk lawan mah harus drpd tindas pimpin munafik lindung nista agama dll agama no islam taubat rot
"@Anakran63208433 @5ec4a1e80d3c48c @aniesbaswedan pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..",HS,pikir anak bani kampret g beda jauh sma nista agama penfitnah tipu dan garong
@Gemacan70 itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!,HS,itu yg cewe pake kerudung ngapain ya tiap kali konfrensi pers ada aja citra islami kaliiii bwahaha
@republikaonline spt ahok dulu .. nasdem disusul dg cs nya .. yg mendukung paslon penista agama dan tukang caci maki tai tai ..,HS,spt ahok dulu nasdem susul dg cs nya yg dukung paslon nista agama dan tukang caci maki tai tai
@topan_julian1 kalo mecin jangan dijadiin cemilan mangkannya kang. Jadi begonya bego banget.,HS,kalo mecin jangan dijadiin cemilan mang kang jadi bego bego banget
@ulinyusron cm didoain kalau saya mah ketemu si penista agama langsung saya ceburin laut yg direklamasi ijin sembunyi2 buat tumbal reklamasi,HS,cm didoain kalau saya mah ketemu si nista agama langsung saya ceburin laut yg reklamasi ijin sembunyi buat tumbal reklamasi
"@ymerdeka33 @ach_qodr @basuki_btp cabe2an bisa nya hanya bbm.n facrbook.n!! Masalah politik mana tau doi, tau nya berita2 sampah pencitraan",HS,cabe an bisa nya hanya bbm n facrbook n masalah politik mana tau doi tau nya berita sampah citra
INI MANUSIA APA ANJING MATI-MATIAN RELA JADI MURTADZ DEMI BABI AHOK KAFIR. https://t.co/2XXN5CFdVM,HS,ini manusia apa anjing mati mati rela jadi muadz demi babi ahok kafir
"ini semua berawal dari AHOK JAMBAN yg dibela aparat, para kristen serta china kafir yang lain semakin berani menghi https://t.co/qUutkrlsP3",HS,ini semua awal dari ahok jamban yg bela aparat para kristen sea china kafir yang lain makin berani menghi
"Kami lebih resah anda jd presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya https://t.co/T2BUgLTnUO",HS,kami lebih resah anda jd presiden hidup anda penuh drama dan citra main ftv aja joko judul
"Mana bisa percya lagi,sdgkan induknya penista smp skrg lum ditahan tp malah dibela. https://t.co/Oc1vGdX0Z4",HS,mana bisa percya lagi sdgkan induk nista smp skrg lum tahan tp malah bela
Mari seluruh Muslim CYBER Army mulai skrg ganti semua sebutan A....K menjadi Terdakwa Penista Agama !,HS,mari seluruh muslim cyber army mulai skrg ganti semua sebut a k jadi dakwa nista agama
"Orang Islam lebih suka si HOAX penista agama, menjaga lisan dan tindakan dari hal-hal yang merusak hubungan... https://t.co/FLhW31wXdU",HS,orang islam lebih suka si hoax nista agama jaga lisan dan tindak dari hal hal yang rusak hubung
RT @izzah_pandeka: #Nomor2Koruptor negeri para korup diasuh cino babi https://t.co/wJXalyPxPn,HS,nomor koruptor negeri para korup asuh cino babi
RT @Gemacan70: Hajar bleh hanya untuk bela #Nomor2Koruptor...cuihhhhhh https://t.co/o4nnZBkNYS,HS,hajar bleh hanya untuk bela nomor koruptor cuihhhhhh
RT @korban_gusur: @RakyatBiasa1945 Ada CEBONG GENDHENG NGAMUK2 belain si HOMO PENISTA AGAMA!! HAHAHA @OshMuslim @RebusKentang @m3g4,HS,ada cebong gendheng ngamuk bain si homo nista agama hahaha
RT @Ustadtengku1: @RizieqSyihabFPI tolol itu banyak yg bela penista agama walau sudah tersangka,HS,tolol itu banyak yg bela nista agama walau sudah sangka
Orang punya saksi anjing dikasus babi.. Tolol https://t.co/ssePg5FCXm,HS,orang punya saksi anjing kasus babi tolol
Si Ahok kampret emang gak becus kerja. Pencitraan mlulu tuh si Ahok kampret. https://t.co/yM5ViOFvpc,HS,si ahok kampret emang gak becus kerja citra mlulu tuh si ahok kampret
"Sini lu, kami enggak mau kampung kami didatangi sama penista agama, https://t.co/1z3MtHs9ck",HS,sini lu kami enggak mau kampung kami datang sama nista agama
"Tanda2 kiamat x yak, masih banyak aja orang muslim yg mengingkari Al-Quran dan pilih Penista Agama. #Nomor2Koruptor #Nomor2Koruptor",HS,tanda kiamat x yak masih banyak aja orang muslim yg ingkar al quran dan pilih nista agama nomor koruptor nomor koruptor
"#JanganMauDibohongiAhok sebab Ahok Sumber Kekacauan Politik, Ramaikan Aski 313 FIGHT!! https://t.co/WOBxlxvZnx",HS,janganmaudibohongiahok sebab ahok sumber kacau politik ramai aski fight
#MataNajwaDebatJakarta Anies anda SADIS. Topengmu terbuka lebar malam ini. Biar warga DKI yg menilai...apa yg anda katakan adalah PENGECUT,HS,matanajwadebatjakaa anies anda sadis topeng buka lebar malam ini biar warga dki yg nilai apa yg anda kata adalah kecut
Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.,HS,anies congor aja gede realisasi gak ada janji terus dari awal bisa paling korupsi balik jadi dosen aja bangsat
"#MataNajwaDebatJakarta Hebatnya, Ahok masih mau salaman loh sm Pak Anies yang Amat terhormat. Idih gw sih ogah.",HS,matanajwadebatjakaa hebat ahok masih mau salam loh sm pak anies yang amat hormat idih gw sih ogah
#MataNajwaDebatJakarta kalau untuk urusan bacot memang anis nya juaranya..memang kita bakal makan bacot di jakarta..haha..paslon yg aneh gede bacot doang.,HS,matanajwadebatjakaa kalau untuk urus bacot memang anis nya juara memang kita bakal makan bacot di jakaa haha paslon yg aneh gede bacot doang
#MataNajwaDebatJakarta pak anies banyak omdo dulu waktu jd menteri terobosannya apa?? skrg ngomong ky sok Jago bgt,HS,matanajwadebatjakaa pak anies banyak omdo dulu waktu jd menteri terobos apa skrg ngomong ky sok jago bgt
#MataNajwaDebatJakarta si Cina Babi ahok bloon banget. Sok pinter banget lagi. Asal bukan Ahok,HS,matanajwadebatjakaa si cina babi ahok bloon banget sok pinter banget lagi asal bukan ahok
#MataNajwaDebatJakarta lucu banget jawaban ahok.. gak nyambung. Ditanya apa di jawab apa. Kena skak mat d pertanyaan isu agama tdi. Dasar cina tolol hahaha,HS,matanajwadebatjakaa lucu banget jawab ahok gak nyambung tanya apa di jawab apa kena skak mat d peanyaan isu agama tdi dasar cina tolol hahaha
#MataNajwaDebatJakarta topeng anda hari ini fix terbuka @aniesbaswedan .. anda sama dgn yg mendukung anda.. BAU BUSUK,HS,matanajwadebatjakaa topeng anda hari ini fix buka anda sama dgn yg dukung anda bau busuk
"#MataNajwaDebatJakarta Pak Anies suka nyinyir, suka memutar balik kan fakta, ga punya program yg jelas bisanya jelekkan kinerja pak Basuki",HS,matanajwadebatjakaa pak anies suka nyinyir suka putar balik kan fakta ga punya program yg jelas bisa jelek kerja pak basuki
Babi... iya memang si Ahok gak jauh kayak Babi..,HS,babi iya memang si ahok gak jauh kayak babi
Si tengkuk babi sipit bangke agen dajjal mau jadi onta hahaha. Orang waras juga tau kasus ahok dipaksakan!!,HS,si tengkuk babi sipit bangke agen dajjal mau jadi onta hahaha orang waras juga tau kasus ahok paksa
itu kan kata ahok kafir..umat islam anti ahok karena ahok itu kafr ditambah ahok itu cina yg suka makan babi & bir,HS,itu kan kata ahok kafir umat islam anti ahok karena ahok itu kafr tambah ahok itu cina yg suka makan babi bir
"gw harus bilang Babi Ahok apa dong selain kafir, gw hanya pengen gerombolannyA Babi Ahok merasakan bagaiamana klo di anjing2in, Bangsat2in",HS,gw harus bilang babi ahok apa dong selain kafir gw hanya ken gerombol babi ahok rasa bagaiamana klo di anjing in bangsat in
"sibabi china sangat biadab memperlakukan kaum PRIBUMI, dan para jongon2 spt banser & nu nusantara mendukung ketimpangan ini, biadabnya mrk!",HS,sibabi china sangat biadab laku kaum pribumi dan para jongon spt banser nu nusantara dukung timpang ini biadab mrk
ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat.. ahok kafir bencong,HS,ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat ahok kafir bencong
nampaknya sudah satu paket penyokong cina babi pasti juga sokong LGBT,HS,nampaknya sudah satu paket sokong cina babi pasti juga sokong lgbt
kebiadaban ahok cina kafir anak2 rakyat kecil pribumi dan ibu2 islam semua digusur dari rumahnya serta kehidupannya,HS,biadab ahok cina kafir anak rakyat kecil pribumi dan ibu islam semua gusur dari rumah sea hidup
"tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila",HS,tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ahok kafir sgt tdk bs pancasila
"#MataNajwaDebatJakarta Pak Anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini, mjd agitatif dan licik. semoga kalah kau anjing",HS,matanajwadebatjakaa pak anies sudah tinggal tenang dan tulus dalam debat malam ini mjd agitatif dan licik moga kalah kau anjing
"SELAMA PROSES #SidangAhok WASPADAI ULAMA2 KUBU AHOK..YAKNI ULAMA2 ""MUNAFIK"" YANG SESAT DAN MENYESATKAN..!!",HS,lama proses sidangahok waspada ulama kubu ahok yakni ulama munafik yang sesat dan sesat
anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.,HS,anies akan rangkul dua nya untuk satu tidak spt ente dangkal cekak intelektual hanya jadi budak ahok kafir
"kebiadaban ahok cina kafir rakyat kecil yg jadi PKL & asongan2 digusur2 dan dianiaya spt teroris, ahok kafir biadab",HS,biadab ahok cina kafir rakyat kecil yg jadi pkl asong gusur dan aniaya spt teroris ahok kafir biadab
RT @LeonartoRabono: tapi kenyataanya jutaan rakyat kecil asli pribumi yg miskin justru semakin dimiskinkan oleh ahok cina kafir....,HS,tapi kenyataanya juta rakyat kecil asli pribumi yg miskin justru makin miskin oleh ahok cina kafir
Itulah Indonesia. Yg dibully org yg bener.Yg salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an https://t.co/jYSg6x1A,HS,itu indonesia yg dibully org yg bener yg salah dan binatang pei nomor tiga dibiarin liar matanajwadebatjakaa pak an
"#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju",HS,sidangahok smg sipenista agama n ateknya mati tdk wjar n jasad tdk dtrma tnh n dia tdk prnh mrs kn sorga aamiin moga tuhan tuju
"iya,kelasnya penista agama,bs nya cm ngebacot doang yg arogan sk blg taik"" nenek lu,oh ya sumber waras n nama d kasus E ktp apkabar?skakmat",HS,iya kelas nista agama bs nya cm ngebacot doang yg arogan sk blg taik nenek lu oh ya sumber waras n nama d kasus e ktp apkabar skakmat
Penjarakan semua cina kafir dan ateis! Termasuk Ahok pemimpin babi tukang korupsi!,HS,penjara semua cina kafir dan ateis masuk ahok pimpin babi tukang korupsi
Kampanye rasis ngmg nya pihak ahok yg di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit,HS,kampanye ras ngmg nya pihak ahok yg di untung goblok kafir mana ada di untung kalau pada di perkosa bunuh lu enak duit
hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam,HS,hahaha idiot bilang kpd orang kafir terurama para nasrani dukung ahok kafir jangan pasuk wilayah syariat islam
I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN YG BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT,HS,i hasil makmak kalian jual puki bagi kslian yg pihak kepada pki dan si ahok anak china anjing kafir ini sea nkri bukan dapat
"Tim pendukung sakit jiwa, kehilangan akal sehat & ide #IklanAhokJahat",HS,tim dukung sakit jiwa hilang akal sehat ide iklanahokjahat
#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!,HS,iklanahokjahat hati hati mereka mulai prustasi dan main cara cara kasar karena hasil dari bagai survei si nista agama kalah
"HOOKK, masuk gorong"" aja loe #IklanAhokJahat",HS,hookk masuk gorong aja loe iklanahokjahat
Kayak gini nih kampanye Tim AniesSandiUno ke kampung2 mengintimidasi masyarakat. Kampungan ye? #ASUtenan,HS,kayak gin nih kampanye tim aniessandiuno ke kampung intimidasi masyarakat kampung ye asutenan
SI KUTIL BABI TELAH MELECEHKAN PRIBUMI DAN UMAT ISLAM #IklanAhokJahat,HS,si kutil babi telah leceh pribumi dan umat islam iklanahokjahat
NGOMONG AJA ENTE SAMA KACA! MEMECAH BELAH KERUKUNAN LAGI HOK ENTE BISANYA. NGACO! #IklanAhokJahat,HS,ngomong aja ente sama kaca pecah belah rukun lagi hok ente bisa ngaco iklanahokjahat
"#iklanahokjahat Terorist nyata di Indonesia... Bukan wahabi, bukan Onta Tapi Babi Babi milik Cina Penebar Teror sesungguhnya....",HS,iklanahokjahat terorist nyata di indonesia bukan wahabi bukan onta tapi babi babi milik cina tebar teror sungguh
"RT @TerorisSocmed: Sadarlah wahai anak Bangsa, Ibu Pertiwi Sedang Diporakporandakan Oleh Manusia BIADAB @basuki_btp Sebagai Aktor Utama",HS,sadar wahai anak bangsa ibu peiwi sedang diporakporandakan oleh manusia biadab bagai aktor utama
"Sepertinya gerombolan @basuki_btp rindu kerusuhan, hati2 dikabul Tuhan #IklanAhokJahat",HS,pei gerombol rindu rusuh hati kabul tuhan iklanahokjahat
Ahok and Bani serbet and wereng Coklat MEMANCING UMAT MUSLIM supaya marah? dengan #IklanAhokJahat. KALIAN ITU KUMPULAN ORANG SINTING,HS,ahok and bani serbet and wereng coklat pancing umat muslim supaya marah dengan iklanahokjahat kalian itu kumpul orang sinting
"#IklanAhokJahat baru ada direzim jokopret,setan,iblis,dajjal dibangkitkan dr kuburnya. Mereka gembira berpesta pora setelah lama dibelenggu",HS,iklanahokjahat baru ada rezim jokopret setan iblis dajjal bangkit dr kubur mereka gembira pesta pora telah lama belenggu
Yang anti cina & mau ganyang cina tuh siapaaaa..??? kami cuma anti AHOK sang Penista Agama! #kampanyeAhokJahat #IklanAhokJahat #kampanyeSARA,HS,yang anti cina mau ganyang cina tuh siapaaaa kami cuma anti ahok sang nista agama kampanyeahokjahat iklanahokjahat kampanyesara
Udah bingung kalik mau pakai cara apa untuk kampanye. Sampai2 bikin fitnah yang kayak begituan. Depresi ya takut kalah? #IklanAhokJahat,HS,udah bingung kalik mau pakai cara apa untuk kampanye sampai bikin fitnah yang kayak begitu depresi ya takut kalah iklanahokjahat
Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat,HS,tahu anda apa sama antara malin kundang dengan ahok mereka dua sama sam durhaka asbak iklanahokjahat kampanyeahokjahat
"HADUH KELAKUANMU HOK, SOK-SOKAN MENJAGA KEBERAGAMAN PADAHAL PROVOKATOR & RASIS!! #IklanAhokJahat",HS,haduh laku hok sok sok jaga agam padahal provokator ras iklanahokjahat
RT @sarwandi_sr: #IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau,HS,iklanahokjahat bikin darah didih bangsat penuh dengan propaganda emang lo kira islam radikal kalau kami mau
Kapolda Babi! Biadap dan Bodoh! Gak punya otak kali.,HS,kapolda babi biadap dan bodoh gak punya otak kali
"Jangan2 lagi deh @basuki_btp hina islam, anda itu manusia hina dibandingkan agama yang mulia, anda bukan siapa2 & bukan apa2 #IklanAhokJahat",HS,jangan lagi deh hina islam anda itu manusia hina banding agama yang mulia anda bukan siapa bukan apa iklanahokjahat
AHOK KAFIR DAN BUDAK2NYA ATAU ANJING2 NYA HANYA SEBAGAI SAMPAH AGAMA ISLAM DAN SAMPAH MASYARAKAT,HS,ahok kafir dan budak nya atau anjing nya hanya bagai sampah agama islam dan sampah masyarakat
umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...,HS,umat agama islam dijakaa sangat haram dan sangat najis sekali dengan ahok kafir kristen
19 april CNN kibarkan bendera kuning atas kematian ahok-djarot....,HS,april cnn kibar bendera kuning atas mati ahok djarot
itulah akibat ulah orang2 kafir nasrani persis seperti ahok kafir yg melarang jilbab kepada anak2 sekokah di jakarta....,HS,itu akibat ulah orang kafir nasrani persis pei ahok kafir yg larang jilbab kepada anak seko di jakaa
baswedan pantas jadi gubernur jakarta dan komisioner KPK..... ahok kafir pantasnya jadi germo di alexis....,HS,baswedan pantas jadi gubernur jakaa dan komisioner kpk ahok kafir pantas jadi germo di alexis
"RT @yudijannis: #IklanAhokJahat bagaimana klo kita ganyang beneran hok?itu sih maunya elo ya hok,adu domba pribumi dengan tionghoa!!jangan",HS,iklanahokjahat bagaimana klo kita ganyang beneran hok itu sih mau elo ya hok adu domba pribumi dengan tionghoa jangan
masalahnya djarot tidak bisa memikirkan rakyat kecil pribumi bisanya hanya membabu kpd cina2 betul2 songong jongkok.,HS,masalah djarot tidak bisa pikir rakyat kecil pribumi bisa hanya babu kpd cina betul songong jongkok
"otak wc otak babi yg menerima ahok kafir & kamu, ahok kafir bkn sekedar menghina sdh anggap islam itu sampah",HS,otak wc otak babi yg terima ahok kafir kamu ahok kafir bkn dar hina sdh anggap islam itu sampah
"DALAM PUTARAN DUA NANTI JIKA SAMPAI AHOK KAFIR CURANG UMAT ISLAM SUDAH KOMITMEN JAKARTA AKAN DIJADIKAN LAUTAN API, SUDAH TIDAK MIKIR HUKUM",HS,dalam putar dua nanti jika sampai ahok kafir curang umat islam sudah komitmen jakaa akan jadi laut api sudah tidak mikir hukum
#IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA YG DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...,HS,iklanahokjahat ahok cipta bara api antara rakyat pribumi dengan tionghoa yg balut dengan phobia ahok kafir ras
jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...,HS,jangan heran perintah jokowi sekarang ini budak kuli cina ahok kafir dan naga
Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.,HS,ya itu nama cawgub goblok gak ngei atur debat lihat bego dan licik itu sandiaga uno
BODOH jika para pendukung ahok yg Muslim tidak tersinggung sama sekali ! Tapi bisa aja sih Qur'an d hina saja mrka diam #IklanAhokJahat,HS,bodoh jika para dukung ahok yg muslim tidak singgung sama sekali tapi bisa aja sih qur an d hina saja mrka diam iklanahokjahat
Gubraaaaak!!!! Malu liatnya... Untung semalem debat ga kaya MATA NAJWA.. Coba kalo formatnya sama pasti Ringsek dah pasangan ASU...,HS,gubraaaaak malu liat untung semalem debat ga kaya mata najwa coba kalo format sama pasti ringsek dah pasang asu
YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....,HS,yg jelas otak ahok djarot sudah sangat tumpul sangat loyo dan stress sudah jebol harus copot dan ganti
